domain,instance,obs_pct,true_idx,predicted_idx,spread,correct,obs_count,deltas,posterior,beta
campus,bui-campus_h1_r30_i18,30,1,1,1,1,4,"3,1","0.1192,0.8808",1.0
campus,bui-campus_h1_r30_i18,50,1,1,1,1,6,"7,3","0.0180,0.9820",1.0
campus,bui-campus_h1_r30_i18,70,1,1,1,1,9,"11,4","0.0009,0.9991",1.0
campus,bui-campus_h1_r30_i18,100,1,1,1,1,12,"14,4","0.0000,1.0000",1.0
campus,bui-campus_h1_r30_i19,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r30_i19,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r30_i19,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r30_i19,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r30_i19,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r30_i19,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_r30_i19,30,1,1,1,1,4,"3,0","0.0474,0.9526",1.0
campus,bui-campus_h1_r30_i19,50,1,1,1,1,6,"6,2","0.0180,0.9820",1.0
campus,bui-campus_h1_r30_i19,70,1,1,1,1,8,"8,2","0.0025,0.9975",1.0
campus,bui-campus_h1_r30_i19,100,1,1,1,1,11,"11,2","0.0001,0.9999",1.0
campus,bui-campus_h1_r30_i20,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r30_i20,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r30_i20,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r30_i20,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r30_i20,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r30_i20,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_r30_i20,30,1,1,1,1,4,"4,1","0.0474,0.9526",1.0
campus,bui-campus_h1_r30_i20,50,1,1,1,1,6,"7,3","0.0180,0.9820",1.0
campus,bui-campus_h1_r30_i20,70,1,1,1,1,9,"11,4","0.0009,0.9991",1.0
campus,bui-campus_h1_r30_i20,100,1,1,1,1,12,"14,4","0.0000,1.0000",1.0
campus,bui-campus_h1_r50_i22,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r50_i22,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r50_i22,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r50_i22,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r50_i22,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r50_i22,10,1,1,1,1,2,"4,2","0.1192,0.8808",1.0
campus,bui-campus_h1_r50_i22,30,1,1,1,1,4,"5,2","0.0474,0.9526",1.0
campus,bui-campus_h1_r50_i22,50,1,1,1,1,6,"8,4","0.0180,0.9820",1.0
campus,bui-campus_h1_r50_i22,70,1,1,1,1,8,"10,4","0.0025,0.9975",1.0
campus,bui-campus_h1_r50_i22,100,1,1,1,1,11,"13,4","0.0001,0.9999",1.0
campus,bui-campus_h1_r50_i25,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r50_i25,30,0,0,1,1,3,"1,3","0.8808,0.1192",1.0
campus,bui-campus_h1_r50_i25,50,0,0,1,1,4,"1,5","0.9820,0.0180",1.0
campus,bui-campus_h1_r50_i25,70,0,0,1,1,6,"2,7","0.9933,0.0067",1.0
campus,bui-campus_h1_r50_i25,100,0,0,1,1,8,"3,9","0.9975,0.0025",1.0
campus,bui-campus_h1_r50_i25,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_r50_i25,30,1,1,1,1,4,"3,1","0.1192,0.8808",1.0
campus,bui-campus_h1_r50_i25,50,1,1,1,1,6,"7,3","0.0180,0.9820",1.0
campus,bui-campus_h1_r50_i25,70,1,1,1,1,9,"11,4","0.0009,0.9991",1.0
campus,bui-campus_h1_r50_i25,100,1,1,1,1,12,"14,4","0.0000,1.0000",1.0
campus,bui-campus_h1_r50_i26,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r50_i26,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r50_i26,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r50_i26,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r50_i26,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r50_i26,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_r50_i26,30,1,1,1,1,4,"4,1","0.0474,0.9526",1.0
campus,bui-campus_h1_r50_i26,50,1,1,1,1,6,"7,3","0.0180,0.9820",1.0
campus,bui-campus_h1_r50_i26,70,1,1,1,1,9,"11,4","0.0009,0.9991",1.0
campus,bui-campus_h1_r50_i26,100,1,1,1,1,12,"14,4","0.0000,1.0000",1.0
campus,bui-campus_h1_r50_i27,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r50_i27,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r50_i27,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r50_i27,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r50_i27,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r50_i27,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_r50_i27,30,1,1,1,1,4,"4,1","0.0474,0.9526",1.0
campus,bui-campus_h1_r50_i27,50,1,1,1,1,6,"7,3","0.0180,0.9820",1.0
campus,bui-campus_h1_r50_i27,70,1,1,1,1,9,"11,4","0.0009,0.9991",1.0
campus,bui-campus_h1_r50_i27,100,1,1,1,1,12,"14,4","0.0000,1.0000",1.0
campus,bui-campus_h1_r50_i28,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r50_i28,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r50_i28,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r50_i28,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r50_i28,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r50_i28,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_r50_i28,30,1,1,1,1,4,"3,0","0.0474,0.9526",1.0
campus,bui-campus_h1_r50_i28,50,1,1,1,1,6,"6,2","0.0180,0.9820",1.0
campus,bui-campus_h1_r50_i28,70,1,1,1,1,8,"8,2","0.0025,0.9975",1.0
campus,bui-campus_h1_r50_i28,100,1,1,1,1,11,"11,2","0.0001,0.9999",1.0
campus,bui-campus_h1_r50_i29,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r50_i29,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r50_i29,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r50_i29,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r50_i29,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r50_i29,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_r50_i29,30,1,1,1,1,4,"4,1","0.0474,0.9526",1.0
campus,bui-campus_h1_r50_i29,50,1,1,1,1,6,"7,3","0.0180,0.9820",1.0
campus,bui-campus_h1_r50_i29,70,1,1,1,1,9,"11,4","0.0009,0.9991",1.0
campus,bui-campus_h1_r50_i29,100,1,1,1,1,12,"14,4","0.0000,1.0000",1.0
campus,bui-campus_h1_r50_i30,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r50_i30,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r50_i30,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r50_i30,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r50_i30,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r50_i30,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_r50_i30,30,1,1,1,1,4,"4,1","0.0474,0.9526",1.0
campus,bui-campus_h1_r50_i30,50,1,1,1,1,6,"7,3","0.0180,0.9820",1.0
campus,bui-campus_h1_r50_i30,70,1,1,1,1,9,"11,4","0.0009,0.9991",1.0
campus,bui-campus_h1_r50_i30,100,1,1,1,1,12,"14,4","0.0000,1.0000",1.0
campus,bui-campus_h1_r70_i32,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r70_i32,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r70_i32,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r70_i32,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r70_i32,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r70_i32,10,1,1,1,1,2,"4,2","0.1192,0.8808",1.0
campus,bui-campus_h1_r70_i32,30,1,1,1,1,4,"5,2","0.0474,0.9526",1.0
campus,bui-campus_h1_r70_i32,50,1,1,1,1,6,"8,4","0.0180,0.9820",1.0
campus,bui-campus_h1_r70_i32,70,1,1,1,1,8,"10,4","0.0025,0.9975",1.0
campus,bui-campus_h1_r70_i32,100,1,1,1,1,11,"13,4","0.0001,0.9999",1.0
campus,bui-campus_h1_r70_i35,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r70_i35,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r70_i35,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r70_i35,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r70_i35,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r70_i35,10,1,1,1,1,2,"4,2","0.1192,0.8808",1.0
campus,bui-campus_h1_r70_i35,30,1,1,1,1,4,"5,2","0.0474,0.9526",1.0
campus,bui-campus_h1_r70_i35,50,1,1,1,1,6,"8,4","0.0180,0.9820",1.0
campus,bui-campus_h1_r70_i35,70,1,1,1,1,8,"10,4","0.0025,0.9975",1.0
campus,bui-campus_h1_r70_i35,100,1,1,1,1,11,"13,4","0.0001,0.9999",1.0
campus,bui-campus_h1_r70_i36,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r70_i36,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r70_i36,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r70_i36,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r70_i36,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r70_i36,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_r70_i36,30,1,1,1,1,4,"4,1","0.0474,0.9526",1.0
campus,bui-campus_h1_r70_i36,50,1,1,1,1,6,"7,3","0.0180,0.9820",1.0
campus,bui-campus_h1_r70_i36,70,1,1,1,1,9,"11,4","0.0009,0.9991",1.0
campus,bui-campus_h1_r70_i36,100,1,1,1,1,12,"14,4","0.0000,1.0000",1.0
campus,bui-campus_h1_r70_i37,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r70_i37,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r70_i37,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r70_i37,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r70_i37,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r70_i37,10,1,1,1,1,2,"4,2","0.1192,0.8808",1.0
campus,bui-campus_h1_r70_i37,30,1,1,1,1,4,"5,2","0.0474,0.9526",1.0
campus,bui-campus_h1_r70_i37,50,1,1,1,1,6,"8,4","0.0180,0.9820",1.0
campus,bui-campus_h1_r70_i37,70,1,1,1,1,8,"10,4","0.0025,0.9975",1.0
campus,bui-campus_h1_r70_i37,100,1,1,1,1,11,"13,4","0.0001,0.9999",1.0
campus,bui-campus_h1_r70_i38,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r70_i38,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_r70_i38,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_r70_i38,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_r70_i38,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_r70_i38,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_r70_i38,30,1,1,1,1,4,"3,0","0.0474,0.9526",1.0
campus,bui-campus_h1_r70_i38,50,1,1,1,1,6,"6,2","0.0180,0.9820",1.0
campus,bui-campus_h1_r70_i38,70,1,1,1,1,8,"8,2","0.0025,0.9975",1.0
campus,bui-campus_h1_r70_i38,100,1,1,1,1,11,"11,2","0.0001,0.9999",1.0
campus,bui-campus_h1_r70_i39,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_r70_i39,30,0,0,1,1,3,"1,3","0.8808,0.1192",1.0
campus,bui-campus_h1_r70_i39,50,0,0,1,1,4,"1,5","0.9820,0.0180",1.0
campus,bui-campus_h1_r70_i39,70,0,0,1,1,6,"2,7","0.9933,0.0067",1.0
campus,bui-campus_h1_r70_i39,100,0,0,1,1,8,"3,9","0.9975,0.0025",1.0
campus,bui-campus_h1_r70_i39,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_r70_i39,30,1,1,1,1,4,"3,1","0.1192,0.8808",1.0
campus,bui-campus_h1_r70_i39,50,1,1,1,1,6,"7,3","0.0180,0.9820",1.0
campus,bui-campus_h1_r70_i39,70,1,1,1,1,9,"11,4","0.0009,0.9991",1.0
campus,bui-campus_h1_r70_i39,100,1,1,1,1,12,"14,4","0.0000,1.0000",1.0
campus,bui-campus_h1_rfull_i41,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_rfull_i41,30,0,0,1,1,3,"0,3","0.9526,0.0474",1.0
campus,bui-campus_h1_rfull_i41,50,0,0,1,1,4,"0,4","0.9820,0.0180",1.0
campus,bui-campus_h1_rfull_i41,70,0,0,1,1,6,"0,6","0.9975,0.0025",1.0
campus,bui-campus_h1_rfull_i41,100,0,0,1,1,8,"1,9","0.9997,0.0003",1.0
campus,bui-campus_h1_rfull_i41,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_rfull_i41,30,1,1,1,1,4,"4,0","0.0180,0.9820",1.0
campus,bui-campus_h1_rfull_i41,50,1,1,1,1,6,"8,2","0.0025,0.9975",1.0
campus,bui-campus_h1_rfull_i41,70,1,1,1,1,8,"10,2","0.0003,0.9997",1.0
campus,bui-campus_h1_rfull_i41,100,1,1,1,1,11,"12,2","0.0000,1.0000",1.0
campus,bui-campus_h1_rfull_i45,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
campus,bui-campus_h1_rfull_i45,30,0,0,1,1,3,"0,2","0.8808,0.1192",1.0
campus,bui-campus_h1_rfull_i45,50,0,0,1,1,5,"1,6","0.9933,0.0067",1.0
campus,bui-campus_h1_rfull_i45,70,0,0,1,1,7,"2,8","0.9975,0.0025",1.0
campus,bui-campus_h1_rfull_i45,100,0,0,1,1,9,"3,10","0.9991,0.0009",1.0
campus,bui-campus_h1_rfull_i45,10,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
campus,bui-campus_h1_rfull_i45,30,1,1,1,1,4,"4,1","0.0474,0.9526",1.0
campus,bui-campus_h1_rfull_i45,50,1,1,1,1,6,"7,3","0.0180,0.9820",1.0
campus,bui-campus_h1_rfull_i45,70,1,1,1,1,9,"11,4","0.0009,0.9991",1.0
campus,bui-campus_h1_rfull_i45,100,1,1,1,1,12,"14,4","0.0000,1.0000",1.0
grid,p01,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
grid,p01,30,0,0,1,1,3,"0,4","0.9820,0.0180",1.0
grid,p01,50,0,0,1,1,5,"0,7","0.9991,0.0009",1.0
grid,p01,70,0,0,1,1,7,"0,7","0.9991,0.0009",1.0
grid,p01,100,0,0,1,1,9,"0,10","1.0000,0.0000",1.0
grid,p01,10,1,1,1,1,1,"1,0","0.2689,0.7311",1.0
grid,p01,30,1,1,1,1,3,"4,0","0.0180,0.9820",1.0
grid,p01,50,1,1,1,1,5,"7,0","0.0009,0.9991",1.0
grid,p01,70,1,1,1,1,7,"7,0","0.0009,0.9991",1.0
grid,p01,100,1,1,1,1,9,"10,0","0.0000,1.0000",1.0
grid,p02,10,0,0,3,1,3,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p02,30,0,0,3,1,9,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p02,50,0,0,2,1,15,"0,0,3","0.4879,0.4879,0.0243",1.0
grid,p02,70,0,0,2,1,21,"0,0,14","0.5000,0.5000,0.0000",1.0
grid,p02,100,0,0,1,1,30,"0,14,22","1.0000,0.0000,0.0000",1.0
grid,p02,10,1,0,3,0,3,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p02,30,1,0,3,0,7,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p02,50,1,0,3,0,11,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p02,70,1,0,2,0,16,"0,0,5","0.4983,0.4983,0.0034",1.0
grid,p02,100,1,0,2,0,22,"0,0,16","0.5000,0.5000,0.0000",1.0
grid,p02,10,2,0,3,0,2,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p02,30,2,0,3,0,4,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p02,50,2,0,3,0,7,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p02,70,2,0,3,0,10,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p02,100,2,0,3,0,13,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p03,10,0,0,1,1,1,"0,1","0.7311,0.2689",1.0
grid,p03,30,0,0,1,1,2,"0,2","0.8808,0.1192",1.0
grid,p03,50,0,0,1,1,2,"0,2","0.8808,0.1192",1.0
grid,p03,70,0,0,1,1,3,"0,4","0.9820,0.0180",1.0
grid,p03,100,0,0,1,1,4,"0,6","0.9975,0.0025",1.0
grid,p03,10,1,1,1,1,1,"1,0","0.2689,0.7311",1.0
grid,p03,30,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
grid,p03,50,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
grid,p03,70,1,1,1,1,3,"4,0","0.0180,0.9820",1.0
grid,p03,100,1,1,1,1,4,"6,0","0.0025,0.9975",1.0
grid,p04,10,0,0,1,1,1,"0,1,1","0.5761,0.2119,0.2119",1.0
grid,p04,30,0,0,1,1,1,"0,1,1","0.5761,0.2119,0.2119",1.0
grid,p04,50,0,0,1,1,2,"0,2,2","0.7870,0.1065,0.1065",1.0
grid,p04,70,0,0,1,1,3,"0,4,4","0.9647,0.0177,0.0177",1.0
grid,p04,100,0,0,1,1,3,"0,4,4","0.9647,0.0177,0.0177",1.0
grid,p04,10,1,1,2,1,1,"1,0,0","0.1554,0.4223,0.4223",1.0
grid,p04,30,1,1,2,1,1,"1,0,0","0.1554,0.4223,0.4223",1.0
grid,p04,50,1,1,2,1,2,"2,0,0","0.0634,0.4683,0.4683",1.0
grid,p04,70,1,1,2,1,3,"4,0,0","0.0091,0.4955,0.4955",1.0
grid,p04,100,1,1,2,1,3,"4,0,0","0.0091,0.4955,0.4955",1.0
grid,p04,10,2,1,2,0,1,"1,0,0","0.1554,0.4223,0.4223",1.0
grid,p04,30,2,1,2,0,2,"2,0,0","0.0634,0.4683,0.4683",1.0
grid,p04,50,2,1,2,0,2,"2,0,0","0.0634,0.4683,0.4683",1.0
grid,p04,70,2,1,2,0,3,"4,0,0","0.0091,0.4955,0.4955",1.0
grid,p04,100,2,2,1,1,4,"6,2,0","0.0022,0.1189,0.8789",1.0
grid,p05,10,0,0,1,1,1,"0,1,1","0.5761,0.2119,0.2119",1.0
grid,p05,30,0,0,1,1,3,"0,4,4","0.9647,0.0177,0.0177",1.0
grid,p05,50,0,0,1,1,5,"0,7,7","0.9982,0.0009,0.0009",1.0
grid,p05,70,0,0,1,1,7,"0,7,7","0.9982,0.0009,0.0009",1.0
grid,p05,100,0,0,1,1,9,"0,10,10","0.9999,0.0000,0.0000",1.0
grid,p05,10,1,1,2,1,1,"1,0,0","0.1554,0.4223,0.4223",1.0
grid,p05,30,1,1,2,1,3,"4,0,0","0.0091,0.4955,0.4955",1.0
grid,p05,50,1,1,1,1,5,"7,0,1","0.0007,0.7306,0.2688",1.0
grid,p05,70,1,1,1,1,7,"7,0,5","0.0009,0.9924,0.0067",1.0
grid,p05,100,1,1,1,1,9,"10,0,8","0.0000,0.9996,0.0003",1.0
grid,p05,10,2,1,2,0,1,"1,0,0","0.1554,0.4223,0.4223",1.0
grid,p05,30,2,1,2,0,2,"2,0,0","0.0634,0.4683,0.4683",1.0
grid,p05,50,2,1,2,0,2,"2,0,0","0.0634,0.4683,0.4683",1.0
grid,p05,70,2,1,2,0,3,"4,0,0","0.0091,0.4955,0.4955",1.0
grid,p05,100,2,1,2,0,4,"6,0,0","0.0012,0.4994,0.4994",1.0
grid,p06,10,0,0,3,1,0,"inf,inf,inf","0.3333,0.3333,0.3333",1.0
grid,p06,30,0,0,3,1,0,"inf,inf,inf","0.3333,0.3333,0.3333",1.0
grid,p06,50,0,0,3,1,0,"inf,inf,inf","0.3333,0.3333,0.3333",1.0
grid,p06,70,0,0,3,1,0,"inf,inf,inf","0.3333,0.3333,0.3333",1.0
grid,p06,100,0,0,3,1,0,"inf,inf,inf","0.3333,0.3333,0.3333",1.0
grid,p06,10,1,1,2,1,1,"2,0,0","0.0634,0.4683,0.4683",1.0
grid,p06,30,1,1,2,1,2,"3,0,0","0.0243,0.4879,0.4879",1.0
grid,p06,50,1,1,2,1,3,"5,0,0","0.0034,0.4983,0.4983",1.0
grid,p06,70,1,1,2,1,5,"8,0,0","0.0002,0.4999,0.4999",1.0
grid,p06,100,1,1,1,1,6,"10,0,2","0.0000,0.8808,0.1192",1.0
grid,p06,10,2,1,2,0,1,"2,0,0","0.0634,0.4683,0.4683",1.0
grid,p06,30,2,1,2,0,2,"3,0,0","0.0243,0.4879,0.4879",1.0
grid,p06,50,2,1,2,0,3,"5,0,0","0.0034,0.4983,0.4983",1.0
grid,p06,70,2,1,2,0,4,"6,0,0","0.0012,0.4994,0.4994",1.0
grid,p06,100,2,1,2,0,5,"8,0,0","0.0002,0.4999,0.4999",1.0
grid,p07,10,0,0,2,1,1,"0,0","0.5000,0.5000",1.0
grid,p07,30,0,0,2,1,1,"0,0","0.5000,0.5000",1.0
grid,p07,50,0,0,2,1,1,"0,0","0.5000,0.5000",1.0
grid,p07,70,0,0,2,1,1,"0,0","0.5000,0.5000",1.0
grid,p07,100,0,0,2,1,1,"0,0","0.5000,0.5000",1.0
grid,p07,10,1,0,2,0,1,"0,0","0.5000,0.5000",1.0
grid,p07,30,1,0,2,0,1,"0,0","0.5000,0.5000",1.0
grid,p07,50,1,1,1,1,2,"2,0","0.1192,0.8808",1.0
grid,p07,70,1,1,1,1,3,"4,0","0.0180,0.9820",1.0
grid,p07,100,1,1,1,1,3,"4,0","0.0180,0.9820",1.0
grid,p08,10,0,0,3,1,1,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p08,30,0,0,3,1,1,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p08,50,0,0,3,1,1,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p08,70,0,0,3,1,2,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p08,100,0,0,3,1,2,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p08,10,1,1,2,1,2,"1,0,0","0.1554,0.4223,0.4223",1.0
grid,p08,30,1,1,2,1,4,"2,0,0","0.0634,0.4683,0.4683",1.0
grid,p08,50,1,1,2,1,6,"6,0,0","0.0012,0.4994,0.4994",1.0
grid,p08,70,1,1,1,1,9,"7,0,5","0.0009,0.9924,0.0067",1.0
grid,p08,100,1,1,1,1,12,"12,0,10","0.0000,0.9999,0.0000",1.0
grid,p08,10,2,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",1.0
grid,p08,30,2,1,2,0,3,"1,0,0","0.1554,0.4223,0.4223",1.0
grid,p08,50,2,1,2,0,4,"2,0,0","0.0634,0.4683,0.4683",1.0
grid,p08,70,2,1,2,0,5,"4,0,0","0.0091,0.4955,0.4955",1.0
grid,p08,100,2,2,1,1,7,"8,2,0","0.0003,0.1192,0.8805",1.0
intrusion-detection,p10,10,0,0,2,1,2,"0,1,1,1,2,0,1,2,2,1","0.2355,0.0867,0.0867,0.0867,0.0319,0.2355,0.0867,0.0319,0.0319,0.0867",1.0
intrusion-detection,p10,30,0,0,1,1,6,"0,4,4,4,4,4,3,4,4,5","0.8441,0.0155,0.0155,0.0155,0.0155,0.0155,0.0420,0.0155,0.0155,0.0057",1.0
intrusion-detection,p10,50,0,0,1,1,10,"0,7,7,8,7,7,7,7,7,7","0.9924,0.0009,0.0009,0.0003,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009",1.0
intrusion-detection,p10,70,0,0,1,1,14,"0,11,11,12,11,11,11,11,11,11","0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",1.0
intrusion-detection,p10,100,0,0,1,1,20,"0,17,17,18,17,17,17,17,17,17","1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",1.0
intrusion-detection,p10,10,1,1,3,1,2,"1,0,0,2,2,2,2,2,2,0","0.0880,0.2392,0.2392,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.2392",1.0
intrusion-detection,p10,30,1,1,2,1,6,"5,0,3,6,6,6,6,6,6,0","0.0033,0.4828,0.0240,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.4828",1.0
intrusion-detection,p10,50,1,1,1,1,9,"7,0,6,9,6,9,9,6,9,3","0.0009,0.9446,0.0023,0.0001,0.0023,0.0001,0.0001,0.0023,0.0001,0.0470",1.0
intrusion-detection,p10,70,1,1,1,1,13,"10,0,9,12,7,12,13,7,13,7","0.0000,0.9971,0.0001,0.0000,0.0009,0.0000,0.0000,0.0009,0.0000,0.0009",1.0
intrusion-detection,p10,100,1,1,1,1,18,"15,0,12,12,12,15,18,12,18,12","0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",1.0
