domain,instance,obs_pct,true_idx,predicted_idx,spread,correct,obs_count,deltas,posterior,beta
block-words,p02,100,16,10,3,0,6,"10,6,6,6,6,6,8,10,6,4,0,0,6,8,10,4,0,4,6,8","0.0310,0.0463,0.0463,0.0463,0.0463,0.0463,0.0379,0.0310,0.0463,0.0566,0.0844,0.0844,0.0463,0.0379,0.0310,0.0566,0.0844,0.0566,0.0463,0.0379",0.1
block-words,p02,10,17,4,11,0,1,"1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0","0.0473,0.0473,0.0473,0.0473,0.0522,0.0522,0.0473,0.0522,0.0473,0.0473,0.0473,0.0522,0.0522,0.0522,0.0522,0.0522,0.0473,0.0522,0.0522,0.0522",0.1
block-words,p02,30,17,13,3,0,3,"2,2,2,2,2,2,2,3,3,2,2,2,1,0,1,1,2,0,0,3","0.0483,0.0483,0.0483,0.0483,0.0483,0.0483,0.0483,0.0437,0.0437,0.0483,0.0483,0.0483,0.0534,0.0590,0.0534,0.0534,0.0483,0.0590,0.0590,0.0437",0.1
block-words,p02,50,17,17,2,1,4,"2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,4,0,0,4","0.0507,0.0507,0.0507,0.0507,0.0507,0.0507,0.0507,0.0415,0.0415,0.0507,0.0507,0.0507,0.0507,0.0507,0.0507,0.0507,0.0415,0.0619,0.0619,0.0415",0.1
block-words,p02,70,17,17,2,1,6,"4,2,2,2,2,2,2,7,6,2,2,4,6,6,6,6,6,0,0,7","0.0473,0.0578,0.0578,0.0578,0.0578,0.0578,0.0578,0.0350,0.0387,0.0578,0.0578,0.0473,0.0387,0.0387,0.0387,0.0387,0.0387,0.0705,0.0705,0.0350",0.1
block-words,p02,100,17,17,1,1,8,"8,6,6,6,6,6,4,10,8,6,6,8,8,8,8,8,8,0,4,10","0.0427,0.0522,0.0522,0.0522,0.0522,0.0522,0.0638,0.0350,0.0427,0.0522,0.0522,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0951,0.0638,0.0350",0.1
block-words,p02,10,18,4,11,0,1,"1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0","0.0473,0.0473,0.0473,0.0473,0.0522,0.0522,0.0473,0.0522,0.0473,0.0473,0.0473,0.0522,0.0522,0.0522,0.0522,0.0522,0.0473,0.0522,0.0522,0.0522",0.1
block-words,p02,30,18,13,3,0,3,"2,2,2,2,2,2,2,3,3,2,2,2,1,0,1,1,2,0,0,3","0.0483,0.0483,0.0483,0.0483,0.0483,0.0483,0.0483,0.0437,0.0437,0.0483,0.0483,0.0483,0.0534,0.0590,0.0534,0.0534,0.0483,0.0590,0.0590,0.0437",0.1
block-words,p02,50,18,17,2,0,4,"4,2,2,2,2,2,2,4,5,2,2,2,4,2,2,3,4,0,0,6","0.0430,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0430,0.0389,0.0525,0.0525,0.0525,0.0430,0.0525,0.0525,0.0475,0.0430,0.0642,0.0642,0.0352",0.1
block-words,p02,70,18,17,2,0,6,"6,2,2,2,2,2,2,7,7,2,2,4,8,6,6,8,6,0,0,9","0.0400,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0362,0.0362,0.0597,0.0597,0.0489,0.0328,0.0400,0.0400,0.0328,0.0400,0.0729,0.0729,0.0296",0.1
block-words,p02,100,18,18,1,1,8,"8,4,4,4,4,4,4,10,8,4,4,6,8,8,8,8,8,4,0,10","0.0392,0.0585,0.0585,0.0585,0.0585,0.0585,0.0585,0.0321,0.0392,0.0585,0.0585,0.0479,0.0392,0.0392,0.0392,0.0392,0.0392,0.0585,0.0872,0.0321",0.1
block-words,p02,10,19,1,10,0,1,"2,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0","0.0432,0.0527,0.0527,0.0477,0.0527,0.0477,0.0477,0.0477,0.0527,0.0477,0.0527,0.0527,0.0527,0.0477,0.0477,0.0527,0.0527,0.0477,0.0477,0.0527",0.1
block-words,p02,30,19,19,1,1,2,"4,2,2,2,2,2,4,4,4,3,2,2,2,2,3,2,4,2,2,0","0.0428,0.0523,0.0523,0.0523,0.0523,0.0523,0.0428,0.0428,0.0428,0.0473,0.0523,0.0523,0.0523,0.0523,0.0473,0.0523,0.0428,0.0523,0.0523,0.0639",0.1
block-words,p02,50,19,19,1,1,3,"5,3,3,3,3,3,4,4,4,4,2,2,2,2,4,2,4,3,3,0","0.0407,0.0497,0.0497,0.0497,0.0497,0.0497,0.0450,0.0450,0.0450,0.0450,0.0549,0.0549,0.0549,0.0549,0.0450,0.0549,0.0450,0.0497,0.0497,0.0671",0.1
block-words,p02,70,19,19,1,1,5,"9,7,7,5,6,4,7,6,7,7,5,4,4,4,6,4,7,4,4,0","0.0341,0.0416,0.0416,0.0508,0.0460,0.0562,0.0416,0.0460,0.0416,0.0416,0.0508,0.0562,0.0562,0.0562,0.0460,0.0562,0.0416,0.0562,0.0562,0.0838",0.1
block-words,p02,100,19,19,1,1,6,"10,8,8,6,8,6,10,6,10,10,8,8,6,6,8,6,10,6,6,0","0.0371,0.0453,0.0453,0.0553,0.0453,0.0553,0.0371,0.0553,0.0371,0.0371,0.0453,0.0453,0.0553,0.0553,0.0453,0.0553,0.0371,0.0553,0.0553,0.1007",0.1
block-words,p03,10,0,0,7,1,2,"0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0","0.0567,0.0567,0.0567,0.0464,0.0464,0.0464,0.0464,0.0567,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0567,0.0567,0.0567",0.1
block-words,p03,30,0,0,3,1,5,"0,0,0,7,7,2,7,1,5,5,7,7,5,6,7,6,6,5,2,1","0.0741,0.0741,0.0741,0.0368,0.0368,0.0607,0.0368,0.0670,0.0449,0.0449,0.0368,0.0368,0.0449,0.0407,0.0368,0.0407,0.0407,0.0449,0.0607,0.0670",0.1
block-words,p03,50,0,0,2,1,7,"0,0,1,11,10,3,10,4,6,6,10,10,6,8,8,11,11,6,4,4","0.0891,0.0891,0.0806,0.0297,0.0328,0.0660,0.0328,0.0597,0.0489,0.0489,0.0328,0.0328,0.0489,0.0400,0.0400,0.0297,0.0297,0.0489,0.0597,0.0597",0.1
block-words,p03,70,0,0,2,1,10,"0,0,5,12,14,14,12,4,6,6,10,12,6,10,8,16,18,12,10,4","0.1086,0.1086,0.0658,0.0327,0.0268,0.0268,0.0327,0.0728,0.0596,0.0596,0.0399,0.0327,0.0596,0.0399,0.0488,0.0219,0.0179,0.0327,0.0399,0.0728",0.1
block-words,p03,100,0,0,1,1,14,"0,3,10,14,18,22,16,10,14,8,16,18,12,16,14,20,20,16,14,10","0.1639,0.1214,0.0603,0.0404,0.0271,0.0182,0.0331,0.0603,0.0404,0.0736,0.0331,0.0271,0.0494,0.0331,0.0404,0.0222,0.0222,0.0331,0.0404,0.0603",0.1
block-words,p03,10,1,0,7,0,2,"0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0","0.0567,0.0567,0.0567,0.0464,0.0464,0.0464,0.0464,0.0567,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0567,0.0567,0.0567",0.1
block-words,p03,30,1,0,5,0,4,"0,0,0,6,6,2,6,0,4,4,6,6,4,6,5,6,6,3,2,0","0.0695,0.0695,0.0695,0.0381,0.0381,0.0569,0.0381,0.0695,0.0466,0.0466,0.0381,0.0381,0.0466,0.0381,0.0422,0.0381,0.0381,0.0515,0.0569,0.0695",0.1
block-words,p03,50,1,0,3,0,6,"0,0,0,10,10,2,10,4,6,6,10,10,6,8,8,10,10,6,4,4","0.0870,0.0870,0.0870,0.0320,0.0320,0.0712,0.0320,0.0583,0.0477,0.0477,0.0320,0.0320,0.0477,0.0391,0.0391,0.0320,0.0320,0.0477,0.0583,0.0583",0.1
block-words,p03,70,1,0,2,0,9,"0,0,5,12,12,14,12,4,6,6,10,12,6,10,8,14,15,9,5,4","0.1030,0.1030,0.0624,0.0310,0.0310,0.0254,0.0310,0.0690,0.0565,0.0565,0.0379,0.0310,0.0565,0.0379,0.0463,0.0254,0.0230,0.0419,0.0624,0.0690",0.1
block-words,p03,100,1,0,2,0,12,"0,0,8,14,16,18,12,6,10,8,12,14,8,12,10,18,18,14,9,6","0.1261,0.1261,0.0567,0.0311,0.0255,0.0208,0.0380,0.0692,0.0464,0.0567,0.0380,0.0311,0.0567,0.0380,0.0464,0.0208,0.0208,0.0311,0.0513,0.0692",0.1
block-words,p03,10,2,0,15,0,1,"0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0","0.0512,0.0512,0.0512,0.0512,0.0463,0.0512,0.0512,0.0512,0.0463,0.0463,0.0512,0.0512,0.0463,0.0512,0.0512,0.0463,0.0512,0.0512,0.0512,0.0512",0.1
block-words,p03,30,2,0,7,0,2,"0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0","0.0567,0.0567,0.0567,0.0464,0.0464,0.0464,0.0464,0.0567,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0567,0.0567,0.0567",0.1
block-words,p03,50,2,0,5,0,3,"0,0,0,4,4,2,4,0,3,3,4,4,3,3,3,4,4,1,1,0","0.0624,0.0624,0.0624,0.0418,0.0418,0.0511,0.0418,0.0624,0.0462,0.0462,0.0418,0.0418,0.0462,0.0462,0.0462,0.0418,0.0418,0.0565,0.0565,0.0624",0.1
block-words,p03,70,2,0,3,0,5,"0,0,0,7,7,2,7,1,5,5,7,7,5,6,7,6,6,5,2,1","0.0741,0.0741,0.0741,0.0368,0.0368,0.0607,0.0368,0.0670,0.0449,0.0449,0.0368,0.0368,0.0449,0.0407,0.0368,0.0407,0.0407,0.0449,0.0607,0.0670",0.1
block-words,p03,100,2,0,3,0,6,"0,0,0,10,10,2,10,4,6,6,10,10,6,8,8,10,10,6,4,4","0.0870,0.0870,0.0870,0.0320,0.0320,0.0712,0.0320,0.0583,0.0477,0.0477,0.0320,0.0320,0.0477,0.0391,0.0391,0.0320,0.0320,0.0477,0.0583,0.0583",0.1
block-words,p03,10,3,0,15,0,1,"0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0","0.0512,0.0512,0.0512,0.0512,0.0463,0.0512,0.0512,0.0512,0.0463,0.0463,0.0512,0.0512,0.0463,0.0512,0.0512,0.0463,0.0512,0.0512,0.0512,0.0512",0.1
block-words,p03,30,3,3,3,1,3,"2,2,3,0,4,2,4,2,2,2,0,0,2,2,2,4,1,1,1,2","0.0492,0.0492,0.0445,0.0600,0.0403,0.0492,0.0403,0.0492,0.0492,0.0492,0.0600,0.0600,0.0492,0.0492,0.0492,0.0403,0.0543,0.0543,0.0543,0.0492",0.1
block-words,p03,50,3,3,3,1,4,"2,2,4,0,6,2,4,2,2,2,0,0,2,2,2,6,4,4,4,2","0.0524,0.0524,0.0429,0.0640,0.0351,0.0524,0.0429,0.0524,0.0524,0.0524,0.0640,0.0640,0.0524,0.0524,0.0524,0.0351,0.0429,0.0429,0.0429,0.0524",0.1
block-words,p03,70,3,3,3,1,6,"6,6,8,0,8,6,6,6,6,4,0,0,4,4,4,8,8,7,6,6","0.0444,0.0444,0.0363,0.0809,0.0363,0.0444,0.0444,0.0444,0.0444,0.0542,0.0809,0.0809,0.0542,0.0542,0.0542,0.0363,0.0363,0.0402,0.0444,0.0444",0.1
block-words,p03,100,3,3,1,1,8,"6,9,10,0,10,10,10,10,10,4,4,4,8,8,8,10,8,8,6,10","0.0566,0.0419,0.0379,0.1030,0.0379,0.0379,0.0379,0.0379,0.0379,0.0691,0.0691,0.0691,0.0463,0.0463,0.0463,0.0379,0.0463,0.0463,0.0566,0.0379",0.1
block-words,p03,10,4,0,16,0,1,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0","0.0510,0.0510,0.0461,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0461,0.0461,0.0461,0.0510",0.1
block-words,p03,30,4,4,7,1,2,"2,2,4,2,0,2,2,2,0,0,2,2,0,0,0,0,4,2,2,2","0.0472,0.0472,0.0386,0.0472,0.0576,0.0472,0.0472,0.0472,0.0576,0.0576,0.0472,0.0472,0.0576,0.0576,0.0576,0.0576,0.0386,0.0472,0.0472,0.0472",0.1
block-words,p03,50,4,4,6,1,3,"2,2,5,2,0,4,2,2,2,0,2,2,0,0,0,0,5,3,3,2","0.0489,0.0489,0.0362,0.0489,0.0598,0.0401,0.0489,0.0489,0.0489,0.0598,0.0489,0.0489,0.0598,0.0598,0.0598,0.0598,0.0362,0.0443,0.0443,0.0489",0.1
block-words,p03,70,4,4,1,1,5,"4,4,7,5,0,7,4,4,4,2,4,4,2,2,2,1,7,4,4,4","0.0480,0.0480,0.0355,0.0434,0.0715,0.0355,0.0480,0.0480,0.0480,0.0586,0.0480,0.0480,0.0586,0.0586,0.0586,0.0647,0.0355,0.0480,0.0480,0.0480",0.1
block-words,p03,100,4,4,1,1,6,"6,6,8,8,0,10,6,4,6,4,6,4,2,4,4,4,8,6,4,4","0.0450,0.0450,0.0369,0.0369,0.0820,0.0302,0.0450,0.0550,0.0450,0.0550,0.0450,0.0550,0.0672,0.0550,0.0550,0.0550,0.0369,0.0450,0.0550,0.0550",0.1
block-words,p03,10,5,0,16,0,1,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0","0.0510,0.0510,0.0461,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0461,0.0461,0.0461,0.0510",0.1
block-words,p03,30,5,0,11,0,3,"0,0,2,0,3,0,0,0,1,1,0,0,1,0,0,3,2,2,2,0","0.0541,0.0541,0.0443,0.0541,0.0401,0.0541,0.0541,0.0541,0.0490,0.0490,0.0541,0.0541,0.0490,0.0541,0.0541,0.0401,0.0443,0.0443,0.0443,0.0541",0.1
block-words,p03,50,5,5,4,1,4,"2,2,4,2,6,0,0,2,4,4,2,2,4,0,0,6,4,2,2,2","0.0518,0.0518,0.0424,0.0518,0.0347,0.0632,0.0632,0.0518,0.0424,0.0424,0.0518,0.0518,0.0424,0.0632,0.0632,0.0347,0.0424,0.0518,0.0518,0.0518",0.1
block-words,p03,70,5,5,1,1,6,"2,2,4,6,10,0,8,2,6,6,6,6,6,4,3,10,8,5,4,2","0.0652,0.0652,0.0534,0.0437,0.0293,0.0796,0.0358,0.0652,0.0437,0.0437,0.0437,0.0437,0.0437,0.0534,0.0590,0.0293,0.0358,0.0483,0.0534,0.0652",0.1
block-words,p03,100,5,5,1,1,8,"2,2,4,10,14,0,12,6,8,8,10,10,8,6,6,14,12,8,6,6","0.0815,0.0815,0.0667,0.0366,0.0245,0.0995,0.0300,0.0546,0.0447,0.0447,0.0366,0.0366,0.0447,0.0546,0.0546,0.0245,0.0300,0.0447,0.0546,0.0546",0.1
block-words,p03,10,6,0,15,0,1,"0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0.0512,0.0512,0.0463,0.0463,0.0512,0.0463,0.0512,0.0512,0.0512,0.0512,0.0512,0.0512,0.0512,0.0512,0.0512,0.0463,0.0463,0.0512,0.0512,0.0512",0.1
block-words,p03,30,6,6,6,1,3,"4,4,5,4,4,4,0,2,0,0,2,4,0,0,0,4,5,3,1,2","0.0419,0.0419,0.0379,0.0419,0.0419,0.0419,0.0625,0.0511,0.0625,0.0625,0.0511,0.0419,0.0625,0.0625,0.0625,0.0419,0.0379,0.0463,0.0565,0.0511",0.1
block-words,p03,50,6,6,6,1,4,"4,4,6,4,6,4,0,2,0,0,2,4,0,0,0,6,6,4,2,2","0.0433,0.0433,0.0354,0.0433,0.0354,0.0433,0.0645,0.0528,0.0645,0.0645,0.0528,0.0433,0.0645,0.0645,0.0645,0.0354,0.0354,0.0433,0.0528,0.0528",0.1
block-words,p03,70,6,6,1,1,6,"4,4,8,6,8,8,0,4,4,2,4,6,2,2,2,8,8,8,5,4","0.0528,0.0528,0.0354,0.0432,0.0354,0.0354,0.0788,0.0528,0.0528,0.0645,0.0528,0.0432,0.0645,0.0645,0.0645,0.0354,0.0354,0.0354,0.0478,0.0528",0.1
block-words,p03,100,6,6,1,1,8,"10,10,10,8,12,8,0,6,8,6,6,8,6,2,2,12,10,8,6,6","0.0359,0.0359,0.0359,0.0438,0.0294,0.0438,0.0976,0.0535,0.0438,0.0535,0.0535,0.0438,0.0535,0.0799,0.0799,0.0294,0.0359,0.0438,0.0535,0.0535",0.1
block-words,p03,10,7,0,7,0,2,"0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0","0.0567,0.0567,0.0567,0.0464,0.0464,0.0464,0.0464,0.0567,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464,0.0567,0.0567,0.0567",0.1
block-words,p03,30,7,0,4,0,5,"0,0,1,7,6,3,6,0,4,4,6,6,4,6,6,7,7,4,2,0","0.0718,0.0718,0.0650,0.0357,0.0394,0.0532,0.0394,0.0718,0.0481,0.0481,0.0394,0.0394,0.0481,0.0394,0.0394,0.0357,0.0357,0.0481,0.0588,0.0718",0.1
block-words,p03,50,7,7,2,1,7,"3,3,3,9,9,5,9,0,4,6,6,9,6,8,8,9,11,7,6,0","0.0647,0.0647,0.0647,0.0355,0.0355,0.0529,0.0355,0.0873,0.0585,0.0479,0.0479,0.0355,0.0479,0.0392,0.0392,0.0355,0.0291,0.0433,0.0479,0.0873",0.1
block-words,p03,70,7,7,2,1,10,"6,6,8,12,14,12,12,0,6,8,10,12,8,10,10,14,16,10,10,0","0.0628,0.0628,0.0514,0.0345,0.0282,0.0345,0.0345,0.1145,0.0628,0.0514,0.0421,0.0345,0.0514,0.0421,0.0421,0.0282,0.0231,0.0421,0.0421,0.1145",0.1
block-words,p03,100,7,7,2,1,14,"10,10,12,18,16,20,16,0,14,12,16,14,8,14,14,20,18,14,14,0","0.0568,0.0568,0.0465,0.0255,0.0312,0.0209,0.0312,0.1545,0.0381,0.0465,0.0312,0.0381,0.0694,0.0381,0.0381,0.0209,0.0255,0.0381,0.0381,0.1545",0.1
block-words,p03,10,8,0,16,0,1,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0","0.0510,0.0510,0.0461,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0461,0.0461,0.0461,0.0510",0.1
block-words,p03,30,8,0,12,0,3,"0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,3,3,2,2,0","0.0541,0.0541,0.0401,0.0489,0.0443,0.0489,0.0541,0.0541,0.0541,0.0541,0.0541,0.0541,0.0541,0.0541,0.0541,0.0401,0.0401,0.0443,0.0443,0.0541",0.1
block-words,p03,50,8,6,6,0,4,"4,4,6,4,6,4,0,2,0,0,2,4,0,0,0,6,6,4,2,2","0.0433,0.0433,0.0354,0.0433,0.0354,0.0433,0.0645,0.0528,0.0645,0.0645,0.0528,0.0433,0.0645,0.0645,0.0645,0.0354,0.0354,0.0433,0.0528,0.0528",0.1
block-words,p03,70,8,8,1,1,6,"8,7,8,8,10,8,4,4,0,4,2,8,4,4,4,10,8,6,6,4","0.0389,0.0430,0.0389,0.0389,0.0319,0.0389,0.0581,0.0581,0.0867,0.0581,0.0710,0.0389,0.0581,0.0581,0.0581,0.0319,0.0389,0.0476,0.0476,0.0581",0.1
block-words,p03,100,8,8,1,1,8,"8,8,8,8,10,8,8,6,0,8,8,8,8,8,8,10,8,8,10,6","0.0473,0.0473,0.0473,0.0473,0.0388,0.0473,0.0473,0.0578,0.1054,0.0473,0.0473,0.0473,0.0473,0.0473,0.0473,0.0388,0.0473,0.0473,0.0388,0.0578",0.1
block-words,p03,10,9,0,15,0,1,"0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0.0512,0.0512,0.0463,0.0463,0.0512,0.0463,0.0512,0.0512,0.0512,0.0512,0.0512,0.0512,0.0512,0.0512,0.0512,0.0463,0.0463,0.0512,0.0512,0.0512",0.1
block-words,p03,30,9,7,8,0,3,"2,2,3,2,2,2,2,0,0,0,0,2,0,0,0,2,3,1,1,0","0.0459,0.0459,0.0415,0.0459,0.0459,0.0459,0.0459,0.0561,0.0561,0.0561,0.0561,0.0459,0.0561,0.0561,0.0561,0.0459,0.0415,0.0507,0.0507,0.0561",0.1
block-words,p03,50,9,8,5,0,4,"4,4,6,4,2,4,4,2,0,0,2,4,0,0,0,2,6,2,2,2","0.0423,0.0423,0.0346,0.0423,0.0517,0.0423,0.0423,0.0517,0.0631,0.0631,0.0517,0.0423,0.0631,0.0631,0.0631,0.0517,0.0346,0.0517,0.0517,0.0517",0.1
block-words,p03,70,9,9,4,1,6,"6,6,8,6,4,8,6,2,4,0,4,6,0,0,0,4,8,4,6,2","0.0403,0.0403,0.0330,0.0403,0.0492,0.0330,0.0403,0.0601,0.0492,0.0734,0.0492,0.0403,0.0734,0.0734,0.0734,0.0492,0.0330,0.0492,0.0403,0.0601",0.1
block-words,p03,100,9,9,1,1,8,"6,8,8,6,8,10,8,8,8,0,6,8,4,4,4,8,8,6,8,8","0.0522,0.0427,0.0427,0.0522,0.0427,0.0350,0.0427,0.0427,0.0427,0.0951,0.0522,0.0427,0.0637,0.0637,0.0637,0.0427,0.0427,0.0522,0.0427,0.0427",0.1
block-words,p03,10,10,0,15,0,1,"0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0","0.0512,0.0512,0.0512,0.0512,0.0463,0.0512,0.0512,0.0512,0.0463,0.0463,0.0512,0.0512,0.0463,0.0512,0.0512,0.0463,0.0512,0.0512,0.0512,0.0512",0.1
block-words,p03,30,10,3,3,0,3,"2,2,3,0,4,2,4,2,2,2,0,0,2,2,2,4,1,1,1,2","0.0492,0.0492,0.0445,0.0600,0.0403,0.0492,0.0403,0.0492,0.0492,0.0492,0.0600,0.0600,0.0492,0.0492,0.0492,0.0403,0.0543,0.0543,0.0543,0.0492",0.1
block-words,p03,50,10,3,3,0,5,"2,2,5,0,6,4,4,2,4,2,0,0,2,2,2,6,3,3,3,2","0.0529,0.0529,0.0392,0.0646,0.0354,0.0433,0.0433,0.0529,0.0433,0.0529,0.0646,0.0646,0.0529,0.0529,0.0529,0.0354,0.0478,0.0478,0.0478,0.0529",0.1
block-words,p03,70,10,10,2,1,7,"6,6,9,1,8,7,6,6,6,4,0,0,4,4,4,9,7,6,4,6","0.0444,0.0444,0.0329,0.0732,0.0364,0.0402,0.0444,0.0444,0.0444,0.0543,0.0809,0.0809,0.0543,0.0543,0.0543,0.0329,0.0402,0.0444,0.0543,0.0444",0.1
block-words,p03,100,10,10,1,1,10,"12,11,12,6,14,12,12,8,6,8,0,6,8,8,8,14,10,8,8,8","0.0349,0.0385,0.0349,0.0635,0.0285,0.0349,0.0349,0.0520,0.0635,0.0520,0.1157,0.0635,0.0520,0.0520,0.0520,0.0285,0.0426,0.0520,0.0520,0.0520",0.1
block-words,p03,10,11,0,15,0,1,"0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0","0.0512,0.0512,0.0512,0.0512,0.0463,0.0512,0.0512,0.0512,0.0463,0.0463,0.0512,0.0512,0.0463,0.0512,0.0512,0.0463,0.0512,0.0512,0.0512,0.0512",0.1
block-words,p03,30,11,3,3,0,3,"2,2,3,0,4,2,4,2,2,2,0,0,2,2,2,4,1,1,1,2","0.0492,0.0492,0.0445,0.0600,0.0403,0.0492,0.0403,0.0492,0.0492,0.0492,0.0600,0.0600,0.0492,0.0492,0.0492,0.0403,0.0543,0.0543,0.0543,0.0492",0.1
block-words,p03,50,11,3,3,0,4,"2,2,4,0,6,2,4,2,2,2,0,0,2,2,2,6,2,2,2,2","0.0509,0.0509,0.0417,0.0622,0.0341,0.0509,0.0417,0.0509,0.0509,0.0509,0.0622,0.0622,0.0509,0.0509,0.0509,0.0341,0.0509,0.0509,0.0509,0.0509",0.1
block-words,p03,70,11,3,3,0,6,"6,6,8,0,8,6,6,6,6,4,0,0,4,4,4,8,6,5,4,6","0.0432,0.0432,0.0354,0.0788,0.0354,0.0432,0.0432,0.0432,0.0432,0.0528,0.0788,0.0788,0.0528,0.0528,0.0528,0.0354,0.0432,0.0478,0.0528,0.0432",0.1
block-words,p03,100,11,11,1,1,8,"8,8,10,4,8,10,8,6,8,6,2,0,4,6,6,12,8,8,4,6","0.0418,0.0418,0.0342,0.0623,0.0418,0.0342,0.0418,0.0510,0.0418,0.0510,0.0761,0.0930,0.0623,0.0510,0.0510,0.0280,0.0418,0.0418,0.0623,0.0510",0.1
block-words,p03,10,12,0,16,0,1,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0","0.0510,0.0510,0.0461,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0461,0.0461,0.0461,0.0510",0.1
block-words,p03,30,12,0,12,0,3,"0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,3,3,2,2,0","0.0541,0.0541,0.0401,0.0489,0.0443,0.0489,0.0541,0.0541,0.0541,0.0541,0.0541,0.0541,0.0541,0.0541,0.0541,0.0401,0.0401,0.0443,0.0443,0.0541",0.1
block-words,p03,50,12,6,6,0,4,"4,4,6,4,6,4,0,2,0,0,2,4,0,0,0,6,6,4,2,2","0.0433,0.0433,0.0354,0.0433,0.0354,0.0433,0.0645,0.0528,0.0645,0.0645,0.0528,0.0433,0.0645,0.0645,0.0645,0.0354,0.0354,0.0433,0.0528,0.0528",0.1
block-words,p03,70,12,9,4,0,6,"6,6,8,6,8,8,2,2,4,0,4,6,0,0,0,8,8,6,6,2","0.0412,0.0412,0.0337,0.0412,0.0337,0.0337,0.0614,0.0614,0.0503,0.0750,0.0503,0.0412,0.0750,0.0750,0.0750,0.0337,0.0337,0.0412,0.0412,0.0614",0.1
block-words,p03,100,12,12,1,1,8,"6,6,8,8,8,10,6,6,8,4,6,6,0,4,4,10,8,8,8,6","0.0511,0.0511,0.0419,0.0419,0.0419,0.0343,0.0511,0.0511,0.0419,0.0625,0.0511,0.0511,0.0932,0.0625,0.0625,0.0343,0.0419,0.0419,0.0419,0.0511",0.1
block-words,p03,10,13,0,14,0,2,"0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0","0.0529,0.0529,0.0433,0.0529,0.0433,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0433,0.0433,0.0433,0.0433,0.0529",0.1
block-words,p03,30,13,6,6,0,4,"4,4,6,4,6,4,0,2,0,0,2,4,0,0,0,6,6,4,2,2","0.0433,0.0433,0.0354,0.0433,0.0354,0.0433,0.0645,0.0528,0.0645,0.0645,0.0528,0.0433,0.0645,0.0645,0.0645,0.0354,0.0354,0.0433,0.0528,0.0528",0.1
block-words,p03,50,13,9,4,0,6,"6,6,8,6,8,8,2,2,4,0,4,6,0,0,0,8,8,6,6,2","0.0412,0.0412,0.0337,0.0412,0.0337,0.0337,0.0614,0.0614,0.0503,0.0750,0.0503,0.0412,0.0750,0.0750,0.0750,0.0337,0.0337,0.0412,0.0412,0.0614",0.1
block-words,p03,70,13,13,1,1,9,"8,8,10,9,13,8,3,9,9,5,7,9,5,0,1,12,10,7,6,9","0.0445,0.0445,0.0365,0.0403,0.0270,0.0445,0.0734,0.0403,0.0403,0.0601,0.0492,0.0403,0.0601,0.0991,0.0897,0.0298,0.0365,0.0492,0.0544,0.0403",0.1
